connection_name,field_type,project,model,explore,view,view_label,name,hidden,label,label_short,description,sql,ftype,value_format,source
test,measures,nfl_stats,nfl_1,play_player,play_player,Player Plays,play_player.count_passing_att,False,Player Plays Count Passing Att,Count Passing Att,None,None,count,"#,##0.00",play_player.view.lkml
test,measures,nfl_stats,nfl_1,play_player,play_player,Player Plays,play_player.count_rushing_att,False,Player Plays Count Rushing Att,Count Rushing Att,None,None,count,"#,##0.00",play_player.view.lkml
test,measures,nfl_stats,nfl_1,play_player,play_player,Player Plays,play_player.pass_perc,False,Player Plays Pass Perc,Pass Perc,None,"1.0*${total_rushing_att}/nullif(${count},0) ",number,"#,##0.00%",play_player.view.lkml
test,measures,nfl_stats,nfl_1,play_player,play_player,Player Plays,play_player.rush_perc,False,Player Plays Rush Perc,Rush Perc,None,"1.0*${total_rushing_att}/nullif(${count},0) ",number,"#,##0.00",play_player.view.lkml
test,measures,nfl_stats,nfl_1,play_player,play_player,Player Plays,play_player.total_passing_att,False,Player Plays Total Passing Att,Total Passing Att,None,${passing_att} ,sum,"#,##0.00",play_player.view.lkml
test,measures,nfl_stats,nfl_1,play_player,play_player,Player Plays,play_player.total_passing_comp,False,Player Plays Total Passing Comp,Total Passing Comp,None,"COALESCE(${passing_cmp},0) ",sum,"#,##0.00",play_player.view.lkml
test,measures,nfl_stats,nfl_1,play_player,play_player,Player Plays,play_player.total_passing_ints,False,Player Plays Total Passing Ints,Total Passing Ints,None,${passing_int} ,sum,"#,##0.00",play_player.view.lkml
test,measures,nfl_stats,nfl_1,play_player,play_player,Player Plays,play_player.total_passing_tds,False,Player Plays Total Passing Tds,Total Passing Tds,None,${passing_tds} ,sum,None,play_player.view.lkml
test,measures,nfl_stats,nfl_1,play_player,play_player,Player Plays,play_player.total_passing_yds,False,Player Plays Total Passing Yds,Total Passing Yds,None,${passing_yds} ,sum,"#,##0.00",play_player.view.lkml
test,measures,nfl_stats,nfl_1,play_player,play_player,Player Plays,play_player.total_receiving_rec,False,Player Plays Total Receiving Rec,Total Receiving Rec,None,${receiving_rec} ,sum,None,play_player.view.lkml
test,measures,nfl_stats,nfl_1,play_player,play_player,Player Plays,play_player.total_receiving_tar,False,Player Plays Total Receiving Tar,Total Receiving Tar,None,"COALESCE(${receiving_tar},0) ",sum,None,play_player.view.lkml
test,measures,nfl_stats,nfl_1,play_player,play_player,Player Plays,play_player.total_receiving_tds,False,Player Plays Total Receiving Tds,Total Receiving Tds,None,${receiving_tds} ,sum,None,play_player.view.lkml
test,measures,nfl_stats,nfl_1,play_player,play_player,Player Plays,play_player.total_rushing_att,False,Player Plays Total Rushing Att,Total Rushing Att,None,"COALESCE(${rushing_att},0) ",sum,"#,##0.00",play_player.view.lkml
test,measures,nfl_stats,nfl_1,play_player,play_player,Player Plays,play_player.total_rushing_fumbles,False,Player Plays Total Rushing Fumbles,Total Rushing Fumbles,None,${fumbles_lost} ,sum,"#,##0.00",play_player.view.lkml
test,measures,nfl_stats,nfl_1,play_player,play_player,Player Plays,play_player.total_rushing_tds,False,Player Plays Total Rushing Tds,Total Rushing Tds,None,${rushing_tds} ,sum,"#,##0.00",play_player.view.lkml
test,measures,nfl_stats,nfl_1,play_player,play_player,Player Plays,play_player.total_rushing_yds,False,Player Plays Total Rushing Yds,Total Rushing Yds,None,${rushing_yds} ,sum,"#,##0.00",play_player.view.lkml
test,dimensions,nfl_stats,nfl_1,play_player,drive,Drive,drive.compound_primary_key,True,Drive Compound Primary Key,Compound Primary Key,None,${drive_id}||'-'||${gsis_id} ,string,None,drive.view.lkml
test,dimensions,nfl_stats,nfl_1,play_player,drive,Drive,drive.drive_id,False,Drive Drive ID,Drive ID,None,${TABLE}.drive_id ,number,None,drive.view.lkml
test,dimensions,nfl_stats,nfl_1,play_player,drive,Drive,drive.end_field,False,Drive End Field,End Field,None,${TABLE}.end_field ,string,None,drive.view.lkml
test,dimensions,nfl_stats,nfl_1,play_player,drive,Drive,drive.end_time,False,Drive End Time,End Time,None,${TABLE}.end_time ,string,None,drive.view.lkml
test,dimensions,nfl_stats,nfl_1,play_player,drive,Drive,drive.first_downs,False,Drive First Downs,First Downs,None,${TABLE}.first_downs ,number,None,drive.view.lkml
test,dimensions,nfl_stats,nfl_1,play_player,drive,Drive,drive.gsis_id,False,Drive Gsis ID,Gsis ID,None,${TABLE}.gsis_id ,string,None,drive.view.lkml
test,dimensions,nfl_stats,nfl_1,play_player,drive,Drive,drive.is_fg_drive,False,Drive Is Fg Drive (Yes / No),Is Fg Drive (Yes / No),None,${result}  = 'Field Goal',yesno,None,drive.view.lkml
test,dimensions,nfl_stats,nfl_1,play_player,drive,Drive,drive.is_safety_drive,False,Drive Is Safety Drive (Yes / No),Is Safety Drive (Yes / No),None,${result}  = 'Safety',yesno,None,drive.view.lkml
test,dimensions,nfl_stats,nfl_1,play_player,drive,Drive,drive.is_td_drive,False,Drive Is Td Drive (Yes / No),Is Td Drive (Yes / No),None,${result}  = 'Touchdown',yesno,None,drive.view.lkml
test,dimensions,nfl_stats,nfl_1,play_player,drive,Drive,drive.penalty_yards,False,Drive Penalty Yards,Penalty Yards,None,${TABLE}.penalty_yards ,number,None,drive.view.lkml
test,dimensions,nfl_stats,nfl_1,play_player,drive,Drive,drive.play_count,False,Drive Play Count,Play Count,None,${TABLE}.play_count ,number,None,drive.view.lkml
test,dimensions,nfl_stats,nfl_1,play_player,drive,Drive,drive.pos_team,False,Drive Pos Team,Pos Team,None,${TABLE}.pos_team ,string,None,drive.view.lkml
test,dimensions,nfl_stats,nfl_1,play_player,drive,Drive,drive.pos_time,False,Drive Pos Time,Pos Time,None,${TABLE}.pos_time ,string,None,drive.view.lkml
test,dimensions,nfl_stats,nfl_1,play_player,drive,Drive,drive.result,False,Drive Result,Result,None,${TABLE}.result ,string,None,drive.view.lkml
test,dimensions,nfl_stats,nfl_1,play_player,drive,Drive,drive.start_field,False,Drive Start Field,Start Field,None,${TABLE}.start_field ,string,None,drive.view.lkml
test,dimensions,nfl_stats,nfl_1,play_player,drive,Drive,drive.start_time,False,Drive Start Time,Start Time,None,${TABLE}.start_time ,string,None,drive.view.lkml
test,dimensions,nfl_stats,nfl_1,play_player,drive,Drive,drive.time_inserted_date,False,Drive Time Inserted Date,Time Inserted Date,None,${TABLE}.time_inserted ,date_date,None,drive.view.lkml
test,dimensions,nfl_stats,nfl_1,play_player,drive,Drive,drive.time_inserted_month,False,Drive Time Inserted Month,Time Inserted Month,None,${TABLE}.time_inserted ,date_month,None,drive.view.lkml
test,dimensions,nfl_stats,nfl_1,play_player,drive,Drive,drive.time_inserted_time,False,Drive Time Inserted Time,Time Inserted Time,None,${TABLE}.time_inserted ,date_time,None,drive.view.lkml
test,dimensions,nfl_stats,nfl_1,play_player,drive,Drive,drive.time_inserted_week,False,Drive Time Inserted Week,Time Inserted Week,None,${TABLE}.time_inserted ,date_week,None,drive.view.lkml
test,dimensions,nfl_stats,nfl_1,play_player,drive,Drive,drive.time_updated_date,False,Drive Time Updated Date,Time Updated Date,None,${TABLE}.time_updated ,date_date,None,drive.view.lkml
test,dimensions,nfl_stats,nfl_1,play_player,drive,Drive,drive.time_updated_month,False,Drive Time Updated Month,Time Updated Month,None,${TABLE}.time_updated ,date_month,None,drive.view.lkml
test,dimensions,nfl_stats,nfl_1,play_player,drive,Drive,drive.time_updated_time,False,Drive Time Updated Time,Time Updated Time,None,${TABLE}.time_updated ,date_time,None,drive.view.lkml
test,dimensions,nfl_stats,nfl_1,play_player,drive,Drive,drive.time_updated_week,False,Drive Time Updated Week,Time Updated Week,None,${TABLE}.time_updated ,date_week,None,drive.view.lkml
test,dimensions,nfl_stats,nfl_1,play_player,drive,Drive,drive.yards_gained,False,Drive Yards Gained,Yards Gained,None,${TABLE}.yards_gained ,number,None,drive.view.lkml
test,dimensions,nfl_stats,nfl_1,play_player,game,Game,game.away_score,False,Game Away Score,Away Score,None,${TABLE}.away_score ,number,None,game.view.lkml
test,dimensions,nfl_stats,nfl_1,play_player,game,Game,game.away_score_q1,False,Game Away Score Q1,Away Score Q1,None,${TABLE}.away_score_q1 ,number,None,game.view.lkml
test,dimensions,nfl_stats,nfl_1,play_player,game,Game,game.away_score_q2,False,Game Away Score Q2,Away Score Q2,None,${TABLE}.away_score_q2 ,number,None,game.view.lkml
test,dimensions,nfl_stats,nfl_1,play_player,game,Game,game.away_score_q3,False,Game Away Score Q3,Away Score Q3,None,${TABLE}.away_score_q3 ,number,None,game.view.lkml
test,dimensions,nfl_stats,nfl_1,play_player,game,Game,game.away_score_q4,False,Game Away Score Q4,Away Score Q4,None,${TABLE}.away_score_q4 ,number,None,game.view.lkml
test,dimensions,nfl_stats,nfl_1,play_player,game,Game,game.away_score_q5,False,Game Away Score Q5,Away Score Q5,None,${TABLE}.away_score_q5 ,number,None,game.view.lkml
test,dimensions,nfl_stats,nfl_1,play_player,game,Game,game.away_team,False,Game Away Team,Away Team,None,${TABLE}.away_team ,string,None,game.view.lkml
test,dimensions,nfl_stats,nfl_1,play_player,game,Game,game.away_turnovers,False,Game Away Turnovers,Away Turnovers,None,${TABLE}.away_turnovers ,number,None,game.view.lkml
test,dimensions,nfl_stats,nfl_1,play_player,game,Game,game.day_of_week,False,Game Day of Week,Day of Week,None,${TABLE}.day_of_week ,string,None,game.view.lkml
test,dimensions,nfl_stats,nfl_1,play_player,game,Game,game.finished,False,Game Finished (Yes / No),Finished (Yes / No),None,${TABLE}.finished ,yesno,None,game.view.lkml
test,dimensions,nfl_stats,nfl_1,play_player,game,Game,game.gamekey,False,Game Gamekey,Gamekey,None,${TABLE}.gamekey ,string,None,game.view.lkml
test,dimensions,nfl_stats,nfl_1,play_player,game,Game,game.gsis_id,False,Game Gsis ID,Gsis ID,None,${TABLE}.gsis_id ,string,None,game.view.lkml
test,dimensions,nfl_stats,nfl_1,play_player,game,Game,game.home_score,False,Game Home Score,Home Score,None,${TABLE}.home_score ,number,None,game.view.lkml
test,dimensions,nfl_stats,nfl_1,play_player,game,Game,game.home_score_q1,False,Game Home Score Q1,Home Score Q1,None,${TABLE}.home_score_q1 ,number,None,game.view.lkml
test,dimensions,nfl_stats,nfl_1,play_player,game,Game,game.home_score_q2,False,Game Home Score Q2,Home Score Q2,None,${TABLE}.home_score_q2 ,number,None,game.view.lkml
test,dimensions,nfl_stats,nfl_1,play_player,game,Game,game.home_score_q3,False,Game Home Score Q3,Home Score Q3,None,${TABLE}.home_score_q3 ,number,None,game.view.lkml
test,dimensions,nfl_stats,nfl_1,play_player,game,Game,game.home_score_q4,False,Game Home Score Q4,Home Score Q4,None,${TABLE}.home_score_q4 ,number,None,game.view.lkml
test,dimensions,nfl_stats,nfl_1,play_player,game,Game,game.home_score_q5,False,Game Home Score Q5,Home Score Q5,None,${TABLE}.home_score_q5 ,number,None,game.view.lkml
test,dimensions,nfl_stats,nfl_1,play_player,game,Game,game.home_team,False,Game Home Team,Home Team,None,${TABLE}.home_team ,string,None,game.view.lkml
test,dimensions,nfl_stats,nfl_1,play_player,game,Game,game.home_turnovers,False,Game Home Turnovers,Home Turnovers,None,${TABLE}.home_turnovers ,number,None,game.view.lkml
test,dimensions,nfl_stats,nfl_1,play_player,game,Game,game.is_home_win,False,Game Is Home Win (Yes / No),Is Home Win (Yes / No),None,${home_score} > ${away_score} ,yesno,None,game.view.lkml
test,dimensions,nfl_stats,nfl_1,play_player,game,Game,game.score_difference_for_measure,True,Game Score Difference for Measure,Score Difference for Measure,None,ABS(${home_score})-ABS(${away_score}) ,number,None,game.view.lkml
test,dimensions,nfl_stats,nfl_1,play_player,game,Game,game.score_differential,False,Game Score Differential,Score Differential,None,ABS(${home_score}-${away_score}) ,number,None,game.view.lkml
test,dimensions,nfl_stats,nfl_1,play_player,game,Game,game.season_type,False,Game Season Type,Season Type,None,${TABLE}.season_type ,string,None,game.view.lkml
test,dimensions,nfl_stats,nfl_1,play_player,game,Game,game.season_year,False,Game Season Year,Season Year,None,${TABLE}.season_year ,number,None,game.view.lkml
test,dimensions,nfl_stats,nfl_1,play_player,game,Game,game.start_date,False,Game Start Date,Start Date,None,${TABLE}.start_time ,date_date,None,game.view.lkml
test,dimensions,nfl_stats,nfl_1,play_player,game,Game,game.start_day_of_week,False,Game Start Day of Week,Start Day of Week,None,${TABLE}.start_time ,date_day_of_week,None,game.view.lkml
test,dimensions,nfl_stats,nfl_1,play_player,game,Game,game.start_month,False,Game Start Month,Start Month,None,${TABLE}.start_time ,date_month,None,game.view.lkml
test,dimensions,nfl_stats,nfl_1,play_player,game,Game,game.start_time,False,Game Start Time,Start Time,None,${TABLE}.start_time ,date_time,None,game.view.lkml
test,dimensions,nfl_stats,nfl_1,play_player,game,Game,game.start_week,False,Game Start Week,Start Week,None,${TABLE}.start_time ,date_week,None,game.view.lkml
test,dimensions,nfl_stats,nfl_1,play_player,game,Game,game.start_year,False,Game Start Year,Start Year,None,${TABLE}.start_time ,date_year,None,game.view.lkml
test,dimensions,nfl_stats,nfl_1,play_player,game,Game,game.time_inserted_date,False,Game Time Inserted Date,Time Inserted Date,None,${TABLE}.time_inserted ,date_date,None,game.view.lkml
test,dimensions,nfl_stats,nfl_1,play_player,game,Game,game.time_inserted_month,False,Game Time Inserted Month,Time Inserted Month,None,${TABLE}.time_inserted ,date_month,None,game.view.lkml
test,dimensions,nfl_stats,nfl_1,play_player,game,Game,game.time_inserted_time,False,Game Time Inserted Time,Time Inserted Time,None,${TABLE}.time_inserted ,date_time,None,game.view.lkml
test,dimensions,nfl_stats,nfl_1,play_player,game,Game,game.time_inserted_week,False,Game Time Inserted Week,Time Inserted Week,None,${TABLE}.time_inserted ,date_week,None,game.view.lkml
test,dimensions,nfl_stats,nfl_1,play_player,game,Game,game.time_updated_date,False,Game Time Updated Date,Time Updated Date,None,${TABLE}.time_updated ,date_date,None,game.view.lkml
test,dimensions,nfl_stats,nfl_1,play_player,game,Game,game.time_updated_month,False,Game Time Updated Month,Time Updated Month,None,${TABLE}.time_updated ,date_month,None,game.view.lkml
test,dimensions,nfl_stats,nfl_1,play_player,game,Game,game.time_updated_time,False,Game Time Updated Time,Time Updated Time,None,${TABLE}.time_updated ,date_time,None,game.view.lkml
test,dimensions,nfl_stats,nfl_1,play_player,game,Game,game.time_updated_week,False,Game Time Updated Week,Time Updated Week,None,${TABLE}.time_updated ,date_week,None,game.view.lkml
test,dimensions,nfl_stats,nfl_1,play_player,game,Game,game.week,False,Game Week,Week,None,${TABLE}.week ,number,None,game.view.lkml
test,dimensions,nfl_stats,nfl_1,play_player,play,Play,play.absolute_time,False,Play Absolute Time,Absolute Time,None,"substring(${time},',',2) ",number,None,play.view.lkml
test,dimensions,nfl_stats,nfl_1,play_player,play,Play,play.compound_primary_key,True,Play Compound Primary Key,Compound Primary Key,None,${play_id}||'-'||${gsis_id} ,string,None,play.view.lkml
test,dimensions,nfl_stats,nfl_1,play_player,play,Play,play.description,False,Play Description,Description,None,${TABLE}.description ,string,None,play.view.lkml
test,dimensions,nfl_stats,nfl_1,play_player,play,Play,play.down,False,Play Down,Down,None,${TABLE}.down ,number,None,play.view.lkml
test,dimensions,nfl_stats,nfl_1,play_player,play,Play,play.drive_id,False,Play Drive ID,Drive ID,None,${TABLE}.drive_id ,number,None,play.view.lkml
test,dimensions,nfl_stats,nfl_1,play_player,play_extended,Play Extended,play_extended.absolute_time,False,Play Extended Absolute Time,Absolute Time,None,"substring(${time},',',2) ",number,None,play.view.lkml
test,dimensions,nfl_stats,nfl_1,play_player,play_extended,Play Extended,play_extended.compound_primary_key,True,Play Extended Compound Primary Key,Compound Primary Key,None,${play_id}||'-'||${gsis_id} ,string,None,play.view.lkml
test,dimensions,nfl_stats,nfl_1,play_player,play_extended,Play Extended,play_extended.description,False,Play Extended Description,Description,None,${TABLE}.description ,string,None,play.view.lkml
test,dimensions,nfl_stats,nfl_1,play_player,play_extended,Play Extended,play_extended.down,False,Play Extended Down,Down,None,${TABLE}.down ,number,None,play.view.lkml
test,dimensions,nfl_stats,nfl_1,play_player,play_extended,Play Extended,play_extended.drive_id,False,Play Extended Drive ID,Drive ID,None,${TABLE}.drive_id ,number,None,play.view.lkml
test,dimensions,nfl_stats,nfl_1,play_player,play_extended,Play Extended,play_extended.formation,False,Play Extended Formation,Formation,None,"CASE WHEN lower(${description}) LIKE '%no huddle%shotgun%' THEN 'No Huddle, Shotgun'
          WHEN lower(${description}) LIKE '%no huddle%under centre%' THEN 'No Huddle, Under Centre'
          WHEN lower(${description}) LIKE '%shotgun%' THEN 'Shotgun'
          WHEN lower(${description}) LIKE '%under centre%' THEN 'Under Centre'
          WHEN lower(${description}) LIKE '%punt%' THEN 'Punt'
          WHEN lower(${description}) LIKE '%field goal%' THEN 'Field Goal'
          ELSE 'Under Centre'
          END",string,None,play.view.lkml
test,dimensions,nfl_stats,nfl_1,play_player,play_extended,Play Extended,play_extended.gsis_id,False,Play Extended Gsis ID,Gsis ID,None,${TABLE}.gsis_id ,string,None,play.view.lkml
test,dimensions,nfl_stats,nfl_1,play_player,play_extended,Play Extended,play_extended.is_active_play,False,Play Extended Is Active Play (Yes / No),Is Active Play (Yes / No),None,${description} NOT LIKE '%extra point%' AND ${description} NOT LIKE '%TWO-POINT CONVERSION ATTEMPT%' AND ${is_penalty} = 'no'   AND ${down} IS NOT NULL,yesno,None,play.view.lkml
test,dimensions,nfl_stats,nfl_1,play_player,play_extended,Play Extended,play_extended.is_extra_point,False,Play Extended Is Extra Point (Yes / No),Is Extra Point (Yes / No),None,${description} LIKE '%extra point%' AND ${description} NOT LIKE '%TWO-POINT CONVERSION ATTEMPT%' ,yesno,None,play.view.lkml
test,dimensions,nfl_stats,nfl_1,play_player,play_extended,Play Extended,play_extended.is_fg,False,Play Extended Is Fg (Yes / No),Is Fg (Yes / No),None,LOWER(${description}) LIKE '%field goal%good%',yesno,None,play.view.lkml
test,dimensions,nfl_stats,nfl_1,play_player,play_extended,Play Extended,play_extended.is_first_down,False,Play Extended Is First Down (Yes / No),Is First Down (Yes / No),None,${TABLE}.down = 1 ,yesno,None,play.view.lkml
test,dimensions,nfl_stats,nfl_1,play_player,play_extended,Play Extended,play_extended.is_first_down_conv,False,Play Extended Is First Down Conv (Yes / No),Is First Down Conv (Yes / No),None,${TABLE}.first_down =1 ,yesno,None,play.view.lkml
test,dimensions,nfl_stats,nfl_1,play_player,play_extended,Play Extended,play_extended.is_fourth_down_att,False,Play Extended Is Fourth Down Att (Yes / No),Is Fourth Down Att (Yes / No),None,${TABLE}.fourth_down_att =1 ,yesno,None,play.view.lkml
test,dimensions,nfl_stats,nfl_1,play_player,play_extended,Play Extended,play_extended.is_fourth_down_conv,False,Play Extended Is Fourth Down Conv (Yes / No),Is Fourth Down Conv (Yes / No),None,${TABLE}.fourth_down_conv =1,yesno,None,play.view.lkml
test,dimensions,nfl_stats,nfl_1,play_player,play_extended,Play Extended,play_extended.is_fourth_down_failed,False,Play Extended Is Fourth Down Failed (Yes / No),Is Fourth Down Failed (Yes / No),None,${TABLE}.fourth_down_failed =1 ,yesno,None,play.view.lkml
test,dimensions,nfl_stats,nfl_1,play_player,play_extended,Play Extended,play_extended.is_penalty,False,Play Extended Is Penalty (Yes / No),Is Penalty (Yes / No),None,${TABLE}.penalty = 1,yesno,None,play.view.lkml
test,dimensions,nfl_stats,nfl_1,play_player,play_extended,Play Extended,play_extended.is_penalty_first_down,False,Play Extended Is Penalty First Down (Yes / No),Is Penalty First Down (Yes / No),None,${TABLE}.penalty_first_down =1,yesno,None,play.view.lkml
test,dimensions,nfl_stats,nfl_1,play_player,play_extended,Play Extended,play_extended.is_pick6,False,Play Extended Is Pick6 (Yes / No),Is Pick6 (Yes / No),None,LOWER(${description}) LIKE '%intercepted%touchdown%',yesno,None,play.view.lkml
test,dimensions,nfl_stats,nfl_1,play_player,play_extended,Play Extended,play_extended.is_rushing_first_down,False,Play Extended Is Rushing First Down (Yes / No),Is Rushing First Down (Yes / No),None,${TABLE}.rushing_first_down =1,yesno,None,play.view.lkml
test,dimensions,nfl_stats,nfl_1,play_player,play_extended,Play Extended,play_extended.is_safety,False,Play Extended Is Safety (Yes / No),Is Safety (Yes / No),None,LOWER(${description}) LIKE '%safety%',yesno,None,play.view.lkml
test,dimensions,nfl_stats,nfl_1,play_player,play_extended,Play Extended,play_extended.is_second_down,False,Play Extended Is Second Down (Yes / No),Is Second Down (Yes / No),None,${TABLE}.down = 2 ,yesno,None,play.view.lkml
test,dimensions,nfl_stats,nfl_1,play_player,play_extended,Play Extended,play_extended.is_third_down_att,False,Play Extended Is Third Down Att (Yes / No),Is Third Down Att (Yes / No),None,${TABLE}.third_down_att =1,yesno,None,play.view.lkml
test,dimensions,nfl_stats,nfl_1,play_player,play_extended,Play Extended,play_extended.is_third_down_conv,False,Play Extended Is Third Down Conv (Yes / No),Is Third Down Conv (Yes / No),None,${TABLE}.third_down_conv =1,yesno,None,play.view.lkml
test,dimensions,nfl_stats,nfl_1,play_player,play_extended,Play Extended,play_extended.is_third_down_failed,False,Play Extended Is Third Down Failed (Yes / No),Is Third Down Failed (Yes / No),None,${TABLE}.third_down_failed =1,yesno,None,play.view.lkml
test,dimensions,nfl_stats,nfl_1,play_player,play_extended,Play Extended,play_extended.is_touchdown,False,Play Extended Is Touchdown (Yes / No),Is Touchdown (Yes / No),None,(LOWER(${description}) LIKE '%touchdown%') AND (LOWER(${description}) NOT LIKE '%intercepted%') ,yesno,None,play.view.lkml
test,dimensions,nfl_stats,nfl_1,play_player,play_extended,Play Extended,play_extended.is_two_point_conversion_attempt,False,Play Extended Is Two Point Conversion Attempt (Yes / No),Is Two Point Conversion Attempt (Yes / No),None,${description} LIKE '%TWO-POINT CONVERSION ATTEMPT%' ,yesno,None,play.view.lkml
test,dimensions,nfl_stats,nfl_1,play_player,play_extended,Play Extended,play_extended.note,False,Play Extended Note,Note,None,${TABLE}.note ,string,None,play.view.lkml
test,dimensions,nfl_stats,nfl_1,play_player,play_extended,Play Extended,play_extended.other_play_type,False,Play Extended Other Play Type,Other Play Type,None,"CASE
      WHEN lower(${description}) LIKE '%kicks%' THEN 'Kickoff'
      WHEN lower(${description}) LIKE '%sacked%' THEN 'Sack'
      WHEN lower(${description}) LIKE '%punt%' THEN 'Punt'
      WHEN lower(${description}) LIKE '%field goal%' THEN 'Field Goal'
      WHEN lower(${description}) LIKE '%no play%' THEN 'No Play'
      WHEN lower(${description}) LIKE '%incomplete%' THEN 'Incomplete Pass'
      WHEN lower(${description}) LIKE '%fumble%' THEN 'Fumble'
      WHEN lower(${description}) LIKE '%penalty%' THEN 'Penalty'
      WHEN lower(${description}) LIKE '%two-point%' THEN 'Two Point'
      WHEN lower(${description}) LIKE '%kneel%' THEN 'Kneel'
      WHEN lower(${description}) LIKE '%spike%' THEN 'Spike'
      WHEN lower(${description}) LIKE '%intercepted%' THEN 'Interception'
      WHEN lower(${description}) LIKE '%extra point%' THEN 'Extra Point'
      ELSE 'Other'
      END
          ",string,None,play.view.lkml
test,dimensions,nfl_stats,nfl_1,play_player,play_extended,Play Extended,play_extended.pass_play_type,False,Play Extended Pass Play Type,Pass Play Type,None,"CASE WHEN (lower(${description}) LIKE '%short left%' AND lower(${description}) NOT LIKE '%incomplete%')  THEN 'Short Left'
      WHEN (lower(${description}) LIKE '%short middle%' AND lower(${description}) NOT LIKE '%incomplete%')  THEN 'Short Middle'
      WHEN (lower(${description}) LIKE '%short right%' AND lower(${description}) NOT LIKE '%incomplete%')  THEN 'Short Right'
      WHEN (lower(${description}) LIKE '%deep left%' AND lower(${description}) NOT LIKE '%incomplete%')  THEN 'Deep Left'
      WHEN (lower(${description}) LIKE '%deep middle%' AND lower(${description}) NOT LIKE '%incomplete%') THEN 'Deep Middle'
      WHEN (lower(${description}) LIKE '%deep right%' AND lower(${description}) NOT LIKE '%incomplete%')  THEN 'Deep Right'
      WHEN (lower(${description}) LIKE '%pass to%' AND lower(${description}) NOT LIKE '%incomplete%')  THEN 'Pass'
      WHEN (lower(${description}) LIKE '%pass left%' AND lower(${description}) NOT LIKE '%incomplete%')  THEN 'Pass Left'
      WHEN (lower(${description}) LIKE '%pass middle%' AND lower(${description}) NOT LIKE '%incomplete%')  THEN 'Pass Middle'
      WHEN (lower(${description}) LIKE '%pass right%' AND lower(${description}) NOT LIKE '%incomplete%')  THEN 'Pass Right'
      END ",string,None,play.view.lkml
test,dimensions,nfl_stats,nfl_1,play_player,play_extended,Play Extended,play_extended.passing_first_down,False,Play Extended Passing First Down,Passing First Down,None,${TABLE}.passing_first_down =1,number,None,play.view.lkml
test,dimensions,nfl_stats,nfl_1,play_player,play_extended,Play Extended,play_extended.penalty_type,False,Play Extended Penalty Type,Penalty Type,None,"CASE
    WHEN ${description} LIKE '%Offensive Holding,%' THEN 'Offensive Holding'
    WHEN ${description} LIKE '%Defensive Holding,%' THEN 'Defensive Holding'
    WHEN ${description} LIKE '%Unsportsmanlike Conduct,%' THEN 'Unsportsmanlike Conduct'
    WHEN ${description} LIKE '%Defensive Pass Interference,%' THEN 'Defensive Pass Interference'
    WHEN ${description} LIKE '%Offensive Pass Interference,%' THEN 'Offensive Pass Interference'
    WHEN ${description} LIKE '%Intentional Grounding,%' THEN 'Intentional Grounding'
    WHEN ${description} LIKE '%Offensive Holding%' THEN 'Offensive Holding'
    WHEN ${description} LIKE '%Unnecessary Roughness,%' THEN 'Unnecessary Roughness'
    WHEN ${description} LIKE '%Personal Foul,%' THEN 'Personal Foul'
    WHEN ${description} LIKE '%False Start,%' THEN 'False Start'
    WHEN ${description} LIKE '%Face Mask%' THEN 'Face Mask'
    WHEN ${description} LIKE '%Illegal Use of Hands,%' THEN 'Illegal Use Of Hands'
    WHEN ${description} LIKE '%Taunting,%' THEN 'Taunting'
    WHEN ${description} LIKE '%Roughing the Passer,%' THEN 'Roughing the Passer'
    WHEN ${description} LIKE '%Horse Collar%' THEN 'Horse Collar'
    WHEN ${description} LIKE '%Illegal Block%' THEN 'Illegal Block'
    WHEN ${description} LIKE '%Roughing the Kicker,%' THEN 'Roughing the Kicker'
    WHEN ${description} LIKE '%Chop Block,%' THEN 'Chop Block'
    WHEN ${description} LIKE '%Tripping,%' THEN 'Tripping'

    ELSE 'Other/No Penalty'
    END
 ",string,None,play.view.lkml
test,dimensions,nfl_stats,nfl_1,play_player,play_extended,Play Extended,play_extended.penalty_yds,False,Play Extended Penalty Yds,Penalty Yds,None,${TABLE}.penalty_yds ,number,None,play.view.lkml
test,dimensions,nfl_stats,nfl_1,play_player,play_extended,Play Extended,play_extended.play_id,False,Play Extended Play ID,Play ID,None,${TABLE}.play_id ,number,None,play.view.lkml
test,dimensions,nfl_stats,nfl_1,play_player,play_extended,Play Extended,play_extended.pos_team,False,Play Extended Pos Team,Pos Team,None,${TABLE}.pos_team ,string,None,play.view.lkml
test,dimensions,nfl_stats,nfl_1,play_player,play_extended,Play Extended,play_extended.run_play_type,False,Play Extended Run Play Type,Run Play Type,None,"CASE
      WHEN lower(${description}) LIKE '%left tackle%' THEN 'Left Tackle'
      WHEN lower(${description}) LIKE '%up the middle%' THEN 'Centre'
      WHEN lower(${description}) LIKE '%left guard%' THEN 'Left Guard'
      WHEN lower(${description}) LIKE '%right tackle%' THEN 'Right Tackle'
      WHEN lower(${description}) LIKE '%right guard%' THEN 'Right Guard'
      WHEN lower(${description}) LIKE '%left end%' THEN 'Left End'
      WHEN lower(${description}) LIKE '%right end%' THEN 'Right End'
      WHEN lower(${description}) LIKE '%scramble%' THEN 'Scramble'
      END",string,None,play.view.lkml
